TIME,STD,CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
03:53:04,IST,all,0.5,0,1.01,0,0,0,0,0,0,98.49
03:53:05,IST,all,1.5,0,0.5,0.25,0,0,0,0,0,97.76
03:53:06,IST,all,0.76,0,0.5,0,0,0,0,0,0,98.74
03:53:07,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.74
03:53:08,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
03:53:09,IST,all,1.5,0,0.5,1,0,0,0,0,0,97
03:53:10,IST,all,0.25,0,0.5,0,0,0,0,0,0,99.25
03:53:11,IST,all,1.74,0,0.74,0,0,0.25,0,0,0,97.27
03:53:12,IST,all,1,0,0.75,0,0,0,0,0,0,98.25
03:53:13,IST,all,1.5,0,0.25,0.25,0,0.25,0,0,0,97.76
03:53:14,IST,all,1.5,0,0.75,9.5,0,0,0,0,0,88.25
03:53:15,IST,all,1.26,0,0,0.25,0,0,0,0,0,98.49
03:53:16,IST,all,1.25,0,0.25,0,0,0.25,0,0,0,98.25
03:53:17,IST,all,1,0,0.5,0,0,0.25,0,0,0,98.25
03:53:18,IST,all,1.5,0,0.5,0,0,0,0,0,0,98
03:53:19,IST,all,1.01,0,0.5,9.8,0,0,0,0,0,88.69
03:53:20,IST,all,0.51,0,0.25,0,0,0,0,0,0,99.24
03:53:21,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
03:53:22,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
03:53:23,IST,all,1,0,0.25,0.25,0,0,0,0,0,98.5
03:53:24,IST,all,1.01,0,0.25,9.32,0,0,0,0,0,89.42
03:53:25,IST,all,0.5,0,0.5,0,0,0.25,0,0,0,98.74
03:53:26,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
03:53:27,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
03:53:28,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
03:53:29,IST,all,0.75,0,0.75,1.5,0,0.25,0,0,0,96.75
03:53:30,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
03:53:31,IST,all,1,0,0.75,0,0,0,0,0,0,98.25
03:53:32,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.74
03:53:33,IST,all,1.25,0,0.75,0.25,0,0.25,0,0,0,97.5
03:53:34,IST,all,1.01,0,0.75,0.75,0,0,0,0,0,97.49
03:53:35,IST,all,1.01,0,0.5,0,0,0.25,0,0,0,98.24
03:53:36,IST,all,1.26,0,0.25,0,0,0,0,0,0,98.49
03:53:37,IST,all,1,0,0.5,0.25,0,0,0,0,0,98.25
03:53:38,IST,all,1.5,0,0.5,0,0,0,0,0,0,98
03:53:39,IST,all,1.26,0,0.25,0.75,0,0,0,0,0,97.74
03:53:40,IST,all,1.26,0,0,0,0,0,0,0,0,98.74
03:53:41,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
03:53:42,IST,all,1.75,0,0.75,0,0,0,0,0,0,97.5
03:53:43,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
03:53:44,IST,all,1.01,0,0.5,0.75,0,0,0,0,0,97.74
03:53:45,IST,all,0.5,0,0.5,0.25,0,0,0,0,0,98.74
03:53:46,IST,all,0.25,0,0.51,0,0,0,0,0,0,99.24
03:53:47,IST,all,0.75,0,0.5,0,0,0.25,0,0,0,98.49
03:53:48,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
03:53:49,IST,all,0.76,0,0.5,1.76,0,0,0,0,0,96.98
03:53:50,IST,all,0.51,0,0.25,0,0,0,0,0,0,99.24
03:53:51,IST,all,0.75,0,0.25,0.25,0,0,0,0,0,98.74
03:53:52,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.74
03:53:53,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.73
03:53:54,IST,all,1.01,0,0.5,2.76,0,0,0,0,0,95.73
03:53:55,IST,all,0.75,0,1,0,0,0,0,0,0,98.25
03:53:56,IST,all,0.51,0,0,0,0,0,0,0,0,99.49
03:53:57,IST,all,1,0,0.75,0.25,0,0.25,0,0,0,97.76
03:53:58,IST,all,0.99,0,0.99,0,0,0.25,0,0,0,97.77
03:53:59,IST,all,1.01,0,0.5,1.26,0,0,0,0,0,97.24
03:54:00,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
03:54:01,IST,all,1.51,0,0.25,0,0,0,0,0,0,98.24
03:54:02,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
03:54:03,IST,all,0.75,0,0.25,0.25,0,0,0,0,0,98.74
03:54:04,IST,all,1.01,0,0.76,2.02,0,0,0,0,0,96.22
03:54:05,IST,all,1.26,0,0.25,0,0,0,0,0,0,98.49
03:54:06,IST,all,0.76,0,0,0,0,0,0,0,0,99.24
03:54:07,IST,all,1,0,0.75,0,0,0,0,0,0,98.25
03:54:08,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:54:09,IST,all,0.75,0,0.75,1.5,0,0,0,0,0,96.99
03:54:10,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
03:54:11,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
03:54:12,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.74
03:54:13,IST,all,0.76,0,0,0,0,0,0,0,0,99.24
03:54:14,IST,all,0.75,0,0.5,1.26,0,0,0,0,0,97.49
03:54:15,IST,all,0.75,0,0.5,0,0,0.25,0,0,0,98.5
03:54:16,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
03:54:17,IST,all,1,0,0.75,0,0,0.25,0,0,0,98
03:54:18,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.74
03:54:19,IST,all,0.75,0,0.75,2,0,0.25,0,0,0,96.25
03:54:20,IST,all,1.01,0,0.25,0,0,0.25,0,0,0,98.49
03:54:21,IST,all,0.51,0,0,0,0,0,0,0,0,99.49
03:54:22,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
03:54:23,IST,all,1.01,0,0.75,3.27,0,0,0,0,0,94.97
03:54:24,IST,all,0.76,0,0,0,0,0,0,0,0,99.24
03:54:25,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.24
03:54:26,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
03:54:27,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
03:54:28,IST,all,1.26,0,0.25,0,0,0,0,0,0,98.49
03:54:29,IST,all,1.51,0,0,5.29,0,0,0,0,0,93.2
03:54:30,IST,all,0.5,0,0.76,0,0,0,0,0,0,98.74
03:54:31,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
03:54:32,IST,all,1,0,0.25,0,0,0.25,0,0,0,98.5
03:54:33,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
03:54:34,IST,all,0.5,0,0.25,9.57,0,0.25,0,0,0,89.42
03:54:35,IST,all,1.26,0,0.5,0,0,0,0,0,0,98.24
03:54:36,IST,all,1,0,1,0.25,0,0,0,0,0,97.76
03:54:37,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
03:54:38,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
03:54:39,IST,all,0.75,0,0.75,0.75,0,0.25,0,0,0,97.49
03:54:40,IST,all,1.01,0,0.5,0.25,0,0,0,0,0,98.24
03:54:41,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
03:54:42,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.24
03:54:43,IST,all,1.26,0,0.25,0,0,0,0,0,0,98.49
03:54:44,IST,all,1.51,0,0.25,1.51,0,0,0,0,0,96.73
03:54:45,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
03:54:46,IST,all,5.08,0,1.27,0,0,0.25,0,0,0,93.4
03:54:47,IST,all,5.56,0,3.03,0,0,0.76,0,0,0,90.66
03:54:48,IST,all,6.98,0,2.49,0.25,0,0.75,0,0,0,89.53
03:54:49,IST,all,6.8,0,2.02,2.52,0,1.01,0,0,0,87.66
03:54:50,IST,all,7.05,0,2.02,0,0,0.76,0,0,0,90.18
03:54:51,IST,all,6.36,0,1.78,0,0,0.76,0,0,0,91.09
03:54:52,IST,all,6.63,0,1.28,0,0,0.77,0,0,0,91.33
03:54:53,IST,all,5.85,0,2.29,0,0,0.76,0,0,0,91.09
03:54:54,IST,all,4.9,0,2.06,3.35,0,0.52,0,0,0,89.18
03:54:55,IST,all,5.63,0,2.05,0,0,1.02,0,0,0,91.3
03:54:56,IST,all,5.1,0,1.79,0,0,0.77,0,0,0,92.35
03:54:57,IST,all,2.55,0,1.28,0,0,0.26,0,0,0,95.92
03:54:58,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.24
03:54:59,IST,all,1.5,0,0.25,0.75,0,0,0,0,0,97.49
03:55:00,IST,all,0.75,0,1,0,0,0,0,0,0,98.25
03:55:01,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
03:55:02,IST,all,0.51,0,0.25,0,0,0,0,0,0,99.24
03:55:03,IST,all,1,0,0.5,0,0,0.25,0,0,0,98.25
03:55:04,IST,all,1.25,0,0,5.76,0,0,0,0,0,92.98
03:55:05,IST,all,0.76,0,0,0,0,0,0,0,0,99.24
03:55:06,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
03:55:07,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
03:55:08,IST,all,0.75,0,0,0,0,0,0,0,0,99.25
03:55:09,IST,all,1,0,0.25,6.25,0,0,0,0,0,92.5
03:55:10,IST,all,0.75,0,0.75,0.25,0,0,0,0,0,98.25
03:55:11,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
03:55:12,IST,all,0.25,0,0.5,0,0,0,0,0,0,99.24
03:55:13,IST,all,1.26,0,0,0,0,0,0,0,0,98.74
03:55:14,IST,all,0.51,0,0,0.51,0,0,0,0,0,98.99
03:55:15,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:55:16,IST,all,1,0,0.25,0.25,0,0,0,0,0,98.5
03:55:17,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.24
03:55:18,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
03:55:19,IST,all,0.76,0,0,0.76,0,0,0,0,0,98.49
03:55:20,IST,all,0.5,0,0.5,0,0,0,0,0,0,98.99
03:55:21,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
03:55:22,IST,all,1,0,0,0,0,0,0,0,0,99
03:55:23,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
03:55:24,IST,all,1.01,0,0,0.75,0,0,0,0,0,98.24
03:55:25,IST,all,1.25,0,0.25,0,0,0.25,0,0,0,98.25
03:55:26,IST,all,0.75,0,0.25,0.25,0,0,0,0,0,98.75
03:55:27,IST,all,1,0,0,0,0,0,0,0,0,99
03:55:28,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
03:55:29,IST,all,0.76,0,0,0.76,0,0,0,0,0,98.49
03:55:30,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.75
03:55:31,IST,all,0.51,0,0.25,0,0,0,0,0,0,99.24
03:55:32,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
03:55:33,IST,all,1.76,0,0.25,0,0,0,0,0,0,97.98
03:55:34,IST,all,1.01,0,0.25,0.75,0,0,0,0,0,97.99
03:55:35,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
03:55:36,IST,all,0.51,0,0,0,0,0,0,0,0,99.49
03:55:37,IST,all,0.75,0,0.25,0,0,0,0,0,0,99
03:55:38,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
03:55:39,IST,all,0.75,0,0.25,6.77,0,0,0,0,0,92.23
03:55:40,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
03:55:41,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
03:55:42,IST,all,0.51,0,0.25,0,0,0,0,0,0,99.24
03:55:43,IST,all,1,0,0.75,0.75,0,0,0,0,0,97.5
03:55:44,IST,all,0.75,0,0.25,0,0,0.25,0,0,0,98.75
03:55:45,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
03:55:46,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
03:55:47,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:55:48,IST,all,1,0,0.5,2,0,0,0,0,0,96.51
03:55:49,IST,all,1,0,0,2.51,0,0,0,0,0,96.49
03:55:50,IST,all,0.75,0,0,0,0,0,0,0,0,99.25
03:55:51,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:55:52,IST,all,0.51,0,0.25,0,0,0,0,0,0,99.24
03:55:53,IST,all,0.5,0,0.5,0,0,0,0,0,0,98.99
03:55:54,IST,all,0.76,0,0,0.51,0,0,0,0,0,98.74
03:55:55,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.74
03:55:56,IST,all,1.25,0,0.25,0.25,0,0,0,0,0,98.25
03:55:57,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
03:55:58,IST,all,0.76,0,0,0,0,0,0,0,0,99.24
03:55:59,IST,all,1.25,0,0.5,10.75,0,0,0,0,0,87.5
03:56:00,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
03:56:01,IST,all,0.75,0,0.25,0,0,0.25,0,0,0,98.75
03:56:02,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
03:56:03,IST,all,1.01,0,0,14.14,0,0,0,0,0,84.85
03:56:04,IST,all,1.76,0,0.5,11.84,0,0,0,0,0,85.89
03:56:05,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
03:56:06,IST,all,1,0,0.25,0.25,0,0,0,0,0,98.5
03:56:07,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:56:08,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
03:56:09,IST,all,0.76,0,0,0,0,0,0,0,0,99.24
03:56:10,IST,all,2.5,0,0,3.25,0,0,0,0,0,94.25
03:56:11,IST,all,1.5,0,0.25,0,0,0,0,0,0,98.25
03:56:12,IST,all,0.75,0,0.5,0,0,0.25,0,0,0,98.5
03:56:13,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
03:56:14,IST,all,1,0,0.25,0.25,0,0,0,0,0,98.5
03:56:15,IST,all,0.25,0,0.5,0.5,0,0,0,0,0,98.74
03:56:16,IST,all,2.49,0,1.5,4.24,0,0,0,0,0,91.77
03:56:17,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:56:18,IST,all,0.75,0,0.25,0.25,0,0,0,0,0,98.75
03:56:19,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
03:56:20,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
03:56:21,IST,all,0.51,0,0,0,0,0,0,0,0,99.49
03:56:22,IST,all,0.75,0,0.25,0.75,0,0,0,0,0,98.24
03:56:23,IST,all,1.26,0,0.25,3.02,0,0,0,0,0,95.47
03:56:24,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.24
03:56:25,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:56:26,IST,all,1.76,0,1.01,0.25,0,0,0,0,0,96.98
03:56:27,IST,all,1.25,0,0,0,0,0,0,0,0,98.75
03:56:28,IST,all,0.75,0,0.75,0,0,0.25,0,0,0,98.25
03:56:29,IST,all,1.24,0,0.75,7.21,0,0,0,0,0,90.8
03:56:30,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
03:56:31,IST,all,3.02,0,0.25,6.28,0,0,0,0,0,90.45
03:56:32,IST,all,0.75,0,0.25,0,0,0.25,0,0,0,98.75
03:56:33,IST,all,1.25,0,0,0,0,0,0,0,0,98.75
03:56:34,IST,all,0.51,0,0.25,1.52,0,0,0,0,0,97.73
03:56:35,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
03:56:36,IST,all,0.51,0,0,0,0,0,0,0,0,99.49
03:56:37,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
03:56:38,IST,all,0.75,0,0.5,0.25,0,0,0,0,0,98.5
03:56:39,IST,all,1.26,0,0,0.75,0,0,0,0,0,97.99
03:56:40,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.24
03:56:41,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.24
03:56:42,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.25
03:56:43,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
03:56:44,IST,all,0.76,0,0,0.76,0,0,0,0,0,98.49
03:56:45,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
03:56:46,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:56:47,IST,all,0.75,0,0.25,0.25,0,0,0,0,0,98.74
03:56:48,IST,all,1,0,0.5,0,0,0.25,0,0,0,98.25
03:56:49,IST,all,1,0,0.25,0.75,0,0,0,0,0,97.99
03:56:50,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:56:51,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
03:56:52,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
03:56:53,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
03:56:54,IST,all,0.76,0,0,0.76,0,0,0,0,0,98.48
03:56:55,IST,all,0.51,0,0.25,0,0,0,0,0,0,99.24
03:56:56,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.75
03:56:57,IST,all,3.04,0,0.25,3.29,0,0,0,0,0,93.42
03:56:58,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
03:56:59,IST,all,0.76,0,0,0.76,0,0,0,0,0,98.49
03:57:00,IST,all,0.5,0,0.5,0,0,0,0,0,0,98.99
03:57:01,IST,all,0.75,0,0.25,0.25,0,0,0,0,0,98.75
03:57:02,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
03:57:03,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
03:57:04,IST,all,0.75,0,0.25,0.75,0,0,0,0,0,98.24
03:57:05,IST,all,0.75,0,0.25,0,0,0.25,0,0,0,98.74
03:57:06,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:57:07,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:57:08,IST,all,0.76,0,0,0,0,0,0,0,0,99.24
03:57:09,IST,all,0.75,0,0.25,6.27,0,0,0,0,0,92.73
03:57:10,IST,all,0.75,0,0.25,0,0,0.25,0,0,0,98.74
03:57:11,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:57:12,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.74
03:57:13,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
03:57:14,IST,all,1.25,0,0,9.52,0,0,0,0,0,89.22
03:57:15,IST,all,1,0,0.25,0.25,0,0,0,0,0,98.5
03:57:16,IST,all,1,0,0.5,0,0,0.25,0,0,0,98.25
03:57:17,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
03:57:18,IST,all,0.51,0,0,0,0,0,0,0,0,99.49
03:57:19,IST,all,1.01,0,0,1.51,0,0,0,0,0,97.48
03:57:20,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.24
03:57:21,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.75
03:57:22,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.24
03:57:23,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
03:57:24,IST,all,1.25,0,0.5,1,0,0,0,0,0,97.26
03:57:25,IST,all,0.5,0,0.5,0,0,0,0,0,0,98.99
03:57:26,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:57:27,IST,all,0.75,0,0.25,0.25,0,0,0,0,0,98.75
03:57:28,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
03:57:29,IST,all,1.25,0,0.25,1.25,0,0,0,0,0,97.24
03:57:30,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.24
03:57:31,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
03:57:32,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
03:57:33,IST,all,0.5,0,0.5,0.25,0,0,0,0,0,98.75
03:57:34,IST,all,1.25,0,0.25,1.25,0,0.25,0,0,0,97
03:57:35,IST,all,1.26,0,0,0,0,0,0,0,0,98.74
03:57:36,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.75
03:57:37,IST,all,1.25,0,0,0.25,0,0,0,0,0,98.5
03:57:38,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.75
03:57:39,IST,all,0.76,0,0,6.8,0,0,0,0,0,92.44
03:57:40,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.75
03:57:41,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
03:57:42,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.74
03:57:43,IST,all,0.76,0,0,0,0,0,0,0,0,99.24
03:57:44,IST,all,0.5,0,0.25,0.75,0,0,0,0,0,98.49
03:57:45,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
03:57:46,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
03:57:47,IST,all,0.5,0,0.5,0.25,0,0,0,0,0,98.74
03:57:48,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.75
03:57:49,IST,all,0.76,0,0,1.01,0,0,0,0,0,98.24
03:57:50,IST,all,0.76,0,0,0,0,0,0,0,0,99.24
03:57:51,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.75
03:57:52,IST,all,0.75,0,0,0,0,0,0,0,0,99.25
03:57:53,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
03:57:54,IST,all,0.76,0,0,2.77,0,0,0,0,0,96.47
03:57:55,IST,all,1.24,0,0.25,0.25,0,0,0,0,0,98.26
03:57:56,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.75
03:57:57,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.24
03:57:58,IST,all,0.5,0,0,0,0,0,0,0,0,99.5
03:57:59,IST,all,1,0,0.25,0,0,0.25,0,0,0,98.5
03:58:00,IST,all,1,0,0.5,1.25,0,0,0,0,0,97.25
03:58:01,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
03:58:02,IST,all,1.25,0,0,0,0,0,0,0,0,98.75
03:58:03,IST,all,1.25,0,0,0,0,0,0,0,0,98.75
03:58:04,IST,all,1.25,0,0.75,0,0,0,0,0,0,97.99
03:58:05,IST,all,1.01,0,0.25,2.76,0,0.25,0,0,0,95.73
03:58:06,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.24
03:58:07,IST,all,0.75,0,0.5,0.25,0,0,0,0,0,98.5
03:58:08,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
03:58:09,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:58:10,IST,all,1,0,0.25,1,0,0,0,0,0,97.74
03:58:11,IST,all,0.75,0,0.25,0.25,0,0,0,0,0,98.75
03:58:12,IST,all,0.76,0,0,0,0,0,0,0,0,99.24
03:58:13,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
03:58:14,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
03:58:15,IST,all,0.5,0,0.25,1.26,0,0,0,0,0,97.98
03:58:16,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:58:17,IST,all,1.25,0,0,0,0,0,0,0,0,98.75
03:58:18,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.75
03:58:19,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
03:58:20,IST,all,0.75,0,0.25,1.26,0,0,0,0,0,97.74
03:58:21,IST,all,1,0,0.25,0.25,0,0,0,0,0,98.5
03:58:22,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:58:23,IST,all,1.01,0,0,3.02,0,0.25,0,0,0,95.73
03:58:24,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
03:58:25,IST,all,1,0,0,0,0,0,0,0,0,99
03:58:26,IST,all,0.76,0,1.01,0,0,0,0,0,0,98.23
03:58:27,IST,all,1.01,0,1.01,0,0,0,0,0,0,97.99
03:58:28,IST,all,13.1,0,5.79,1.26,0,0.5,0,0,0,79.35
03:58:29,IST,all,13.57,0,3.77,1.76,0,0.75,0,0,0,80.15
03:58:30,IST,all,7.52,0,2.51,0,0,0,0,0,0,89.97
03:58:31,IST,all,12.41,0,3.04,0,0,0.25,0,0,0,84.3
03:58:32,IST,all,16.33,0,4.08,0,0,0.26,0,0,0,79.34
03:58:33,IST,all,17.44,0,8.72,0,0,1.03,0,0,0,72.82
03:58:34,IST,all,18.11,0,6.45,1.99,0,0.99,0,0,0,72.46
03:58:35,IST,all,31.06,0,6.57,0,0,0.76,0,0,0,61.62
03:58:36,IST,all,16.29,0,5.01,0,0,0.75,0,0,0,77.94
03:58:37,IST,all,7.3,0,3.02,0,0,0.5,0,0,0,89.17
03:58:38,IST,all,1.26,0,1.26,0,0,0,0,0,0,97.47
03:58:39,IST,all,2.28,0,1.52,5.06,0,0,0,0,0,91.14
03:58:40,IST,all,1.01,0,1.01,0,0,0,0,0,0,97.97
03:58:41,IST,all,1.76,0,1.01,0,0,0,0,0,0,97.24
03:58:42,IST,all,9.05,0,3.52,0,0,0.75,0,0,0,86.68
03:58:43,IST,all,19.14,0,4.03,2.27,0,0.5,0,0,0,74.06
03:58:44,IST,all,7.81,0,2.27,0.76,0,0.25,0,0,0,88.92
03:58:45,IST,all,1.51,0,0.5,0.76,0,0,0,0,0,97.23
03:58:46,IST,all,1.76,0,1.01,0,0,0.25,0,0,0,96.98
03:58:47,IST,all,1.26,0,0.75,0,0,0,0,0,0,97.99
03:58:48,IST,all,1.01,0,0.25,0,0,0.25,0,0,0,98.48
03:58:49,IST,all,1.25,0,0.25,0.25,0,0,0,0,0,98.25
03:58:50,IST,all,1.76,0,0.76,0,0,0,0,0,0,97.48
03:58:51,IST,all,22.45,0,8.16,2.3,0,0.77,0,0,0,66.33
03:58:52,IST,all,2.53,0,1.27,0,0,0,0,0,0,96.2
03:58:53,IST,all,4.27,0,1.51,0,0,0.5,0,0,0,93.72
03:58:54,IST,all,1.53,0,0.25,0,0,0,0,0,0,98.22
03:58:55,IST,all,1.75,0,0.5,0,0,0,0,0,0,97.74
03:58:56,IST,all,1.75,0,0.5,2.76,0,0,0,0,0,94.99
03:58:57,IST,all,0.76,0,0.25,0,0,0,0,0,0,98.99
03:58:58,IST,all,1.5,0,0.25,0.25,0,0.25,0,0,0,97.74
03:58:59,IST,all,1.52,0,0,0,0,0,0,0,0,98.48
03:59:00,IST,all,9.11,0,2.78,0,0,0.25,0,0,0,87.85
03:59:01,IST,all,9.37,0,2.28,3.29,0,0.51,0,0,0,84.56
03:59:02,IST,all,5.91,0.26,1.29,0,0,0.51,0,0,0,92.03
03:59:03,IST,all,7.07,0,2.78,7.07,0,0.25,0,0,0,82.83
03:59:04,IST,all,1.26,0,0.25,25.25,0,0,0,0,0,73.23
03:59:05,IST,all,1.27,0,0.51,19.29,0,0,0,0,0,78.93
03:59:06,IST,all,1.77,0,0.25,0,0,0.25,0,0,0,97.73
03:59:07,IST,all,1.01,0,0.5,0,0,0,0,0,0,98.49
03:59:08,IST,all,3.54,0,1.01,0,0,0,0,0,0,95.45
03:59:09,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.74
03:59:10,IST,all,0.76,0,0.25,0.25,0,0,0,0,0,98.74
03:59:11,IST,all,1,0,0.75,2.51,0,0,0,0,0,95.74
03:59:12,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
03:59:13,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
03:59:14,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
03:59:15,IST,all,1.26,0,0.25,0,0,0,0,0,0,98.49
03:59:16,IST,all,7.02,0,2.51,2.76,0,0.75,0,0,0,86.97
03:59:17,IST,all,1.75,0,0.5,0,0,0,0,0,0,97.75
