TIME,STD,CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
11:43:49,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
11:43:50,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
11:43:51,IST,all,1,0,0.75,0,0,0.25,0,0,0,98
11:43:52,IST,all,0.5,0,0.75,4.77,0,0,0,0,0,93.97
11:43:53,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
11:43:54,IST,all,1.25,0,0.5,2.51,0,0,0,0,0,95.74
11:43:55,IST,all,1.25,0,0.25,8.5,0,0,0,0,0,90
11:43:56,IST,all,1.49,0,0.5,8.96,0,0,0,0,0,89.05
11:43:57,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
11:43:58,IST,all,2.25,0,0.25,1,0,0.25,0,0,0,96.25
11:43:59,IST,all,1,0,0.75,0,0,0,0,0,0,98.25
11:44:00,IST,all,1.25,0,0.25,1.5,0,0.25,0,0,0,96.75
11:44:01,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
11:44:02,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
11:44:03,IST,all,0.75,0,0.75,0,0,0,0,0,0,98.5
11:44:04,IST,all,1.5,0,0.25,0,0,0,0,0,0,98.25
11:44:05,IST,all,1.5,0,0.5,0,0,0,0,0,0,97.99
11:44:06,IST,all,1,0,0.75,0.5,0,0,0,0,0,97.75
11:44:07,IST,all,0.99,0,0.99,0,0,0,0,0,0,98.01
11:44:08,IST,all,1.26,0,0.5,3.78,0,0,0,0,0,94.46
11:44:09,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
11:44:10,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
11:44:11,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
11:44:12,IST,all,1.01,0,0.25,0,0,0,0,0,0,98.74
11:44:13,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
11:44:14,IST,all,1,0,0.5,0.75,0,0,0,0,0,97.75
11:44:15,IST,all,1.25,0,0.5,2,0,0,0,0,0,96.26
11:44:16,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
11:44:17,IST,all,11.87,0,3.54,0,0,0.51,0,0,0,84.09
11:44:18,IST,all,8.44,0,2.56,0.77,0,0.26,0,0,0,87.98
11:44:19,IST,all,6.48,0,2.99,0,0,0.25,0,0,0,90.27
11:44:20,IST,all,9.41,0,2.54,0,0,0.51,0,0,0,87.53
11:44:21,IST,all,5.9,0,2.56,0,0,0,0,0,0,91.54
11:44:22,IST,all,6.02,0,1,0,0,0.5,0,0,0,92.48
11:44:23,IST,all,5.6,0,2.29,1.02,0,0.51,0,0,0,90.59
11:44:24,IST,all,6.02,0,2.26,0.75,0,0.5,0,0,0,90.48
11:44:25,IST,all,4.62,0,1.54,0,0,0,0,0,0,93.85
11:44:26,IST,all,3.57,0,1.79,0,0,0.51,0,0,0,94.13
11:44:27,IST,all,5.34,0,1.27,0,0,0.25,0,0,0,93.13
11:44:28,IST,all,7.34,0,2.78,0.76,0,0,0,0,0,89.11
11:44:29,IST,all,15.4,0,4.04,0,0,0.25,0,0,0,80.3
11:44:30,IST,all,5.9,0,3.08,0,0,0,0,0,0,91.03
11:44:31,IST,all,8.65,0,3.31,3.31,0,0.25,0,0,0,84.48
11:44:32,IST,all,8.1,0,2.03,0,0,0.25,0,0,0,89.62
11:44:33,IST,all,7.18,0,2.56,0,0,0,0,0,0,90.26
11:44:34,IST,all,6.82,0,3.28,0,0,0.51,0,0,0,89.39
11:44:35,IST,all,6.27,0,2.01,2.51,0,1,0,0,0,88.22
11:44:36,IST,all,3.53,0,1.26,0,0,0,0,0,0,95.21
11:44:37,IST,all,2.26,0,0.25,0,0,0,0,0,0,97.49
11:44:38,IST,all,1.5,0,0.75,1,0,0.25,0,0,0,96.51
11:44:39,IST,all,1.75,0,0.25,0.5,0,0.25,0,0,0,97.24
11:44:40,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
11:44:41,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
11:44:42,IST,all,1.5,0,0.25,0,0,0,0,0,0,98.25
11:44:43,IST,all,1.24,0,0.5,0,0,0,0,0,0,98.26
11:44:44,IST,all,1.51,0,0.25,0.76,0,0,0,0,0,97.48
11:44:45,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
11:44:46,IST,all,0.5,0,0.5,0,0,0,0,0,0,99
11:44:47,IST,all,1.5,0,1,1.75,0,0,0,0,0,95.74
11:44:48,IST,all,1.75,0,0.75,0.75,0,0,0,0,0,96.75
11:44:49,IST,all,0.75,0,0.75,0,0,0,0,0,0,98.5
11:44:50,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
11:44:51,IST,all,1.5,0,0.25,0,0,0,0,0,0,98.25
11:44:52,IST,all,1.5,0,0.75,0,0,0,0,0,0,97.76
11:44:53,IST,all,0.76,0,0,1.01,0,0,0,0,0,98.24
11:44:54,IST,all,0.75,0,0.75,0,0,0,0,0,0,98.5
11:44:55,IST,all,1,0,0.25,0,0,0.25,0,0,0,98.5
11:44:56,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
11:44:57,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.25
11:44:58,IST,all,1.75,0,0.5,0.5,0,0,0,0,0,97.24
11:44:59,IST,all,0.75,0,0.25,9.05,0,0,0,0,0,89.95
11:45:00,IST,all,1.49,0,0.75,0,0,0,0,0,0,97.76
11:45:01,IST,all,1.99,0,1.24,0.75,0,0.25,0,0,0,95.77
11:45:02,IST,all,1.24,0,0.25,0.75,0,0.25,0,0,0,97.51
11:45:03,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
11:45:04,IST,all,1.25,0,0.5,0,0,0,0,0,0,98.25
11:45:05,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
11:45:06,IST,all,0.75,0,0.75,0,0,0,0,0,0,98.5
11:45:07,IST,all,1,0,0.5,0.75,0,0,0,0,0,97.76
11:45:08,IST,all,1.5,0,0.75,0.5,0,0,0,0,0,97.24
11:45:09,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
11:45:10,IST,all,1.24,0,0.5,0,0,0,0,0,0,98.26
11:45:11,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
11:45:12,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
11:45:13,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
11:45:14,IST,all,1.01,0,0.25,2.51,0,0,0,0,0,96.23
11:45:15,IST,all,1.25,0,0.25,0,0,0,0,0,0,98.5
11:45:16,IST,all,0.5,0,0.75,0,0,0,0,0,0,98.75
11:45:17,IST,all,1.24,0,0.5,0,0,0.25,0,0,0,98.01
11:45:18,IST,all,1.49,0,0.5,0.25,0,0,0,0,0,97.76
11:45:19,IST,all,1.49,0,1,2.24,0,0,0,0,0,95.27
11:45:20,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.75
11:45:21,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
11:45:22,IST,all,0.75,0,0,0,0,0,0,0,0,99.25
11:45:23,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.75
11:45:24,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
11:45:25,IST,all,1,0,0.25,0.75,0,0,0,0,0,97.99
11:45:26,IST,all,0.75,0,0.75,0,0,0.25,0,0,0,98.26
11:45:27,IST,all,1.76,0,0.76,0,0,0,0,0,0,97.48
11:45:28,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.75
11:45:29,IST,all,2,0,1.25,1,0,0.25,0,0,0,95.5
11:45:30,IST,all,12.11,0,3.39,0,0,1.94,0,0,0,82.57
11:45:31,IST,all,6.47,0,1.99,0,0,0,0,0,0,91.54
11:45:32,IST,all,3.49,0,1.25,0,0,0.5,0,0,0,94.76
11:45:33,IST,all,6.4,0,3.69,0,0,0,0,0,0,89.9
11:45:34,IST,all,7.88,0,2.96,2.22,0,0.74,0,0,0,86.21
11:45:35,IST,all,10.97,0,2.74,5.74,0,1.25,0,0,0,79.3
11:45:36,IST,all,4.68,0,1.72,0,0,0,0,0,0,93.6
11:45:37,IST,all,4.68,0,0.99,0,0,0,0,0,0,94.33
11:45:38,IST,all,11.98,0,4.15,0,0,0.23,0,0,0,83.64
11:45:39,IST,all,9.55,0,4.3,0.72,0,0.48,0,0,0,84.96
11:45:40,IST,all,14.73,0,3.38,0,0,0.24,0,0,0,81.64
11:45:41,IST,all,15.62,0,5.83,0,0,0.7,0,0,0,77.86
11:45:42,IST,all,9.16,0,2.65,0,0,0.24,0,0,0,87.95
11:45:43,IST,all,7.6,0,2.14,0,0,0.24,0,0,0,90.02
11:45:44,IST,all,12.76,0,6.61,0,0,0.23,0,0,0,80.41
11:45:45,IST,all,9.87,0,7.17,0.67,0,0.22,0,0,0,82.06
11:45:46,IST,all,7,0,2.66,0,0,0.24,0,0,0,90.1
11:45:47,IST,all,4.41,0,2.94,0,0,0,0,0,0,92.65
11:45:48,IST,all,6.1,0,1.95,0,0,0.24,0,0,0,91.71
11:45:49,IST,all,4.41,0,1.47,6.86,0,0.49,0,0,0,86.76
11:45:50,IST,all,2.99,0,0.75,15.67,0,0.25,0,0,0,80.35
11:45:51,IST,all,10.98,0,4.77,0,0,0.48,0,0,0,83.77
11:45:52,IST,all,11.37,0,5.92,0,0,1.18,0,0,0,81.52
11:45:53,IST,all,7.43,0,3.22,0,0,0.99,0,0,0,88.37
11:45:54,IST,all,7.83,0,1.77,0,0,1.01,0,0,0,89.39
11:45:55,IST,all,2.77,0,1.26,0,0,0.25,0,0,0,95.72
11:45:56,IST,all,2.52,0,0.5,0.76,0,0,0,0,0,96.22
11:45:57,IST,all,10.86,0,3.28,20.45,0,1.26,0,0,0,64.14
11:45:58,IST,all,1.01,0,0.76,1.26,0,0,0,0,0,96.98
11:45:59,IST,all,2,0,1,1,0,0,0,0,0,96.01
11:46:00,IST,all,3.3,0,0.51,0,0,0.25,0,0,0,95.94
11:46:01,IST,all,2.27,0,0.76,0,0,0,0,0,0,96.97
11:46:02,IST,all,8.7,0,2.56,0,0,0.77,0,0,0,87.98
11:46:03,IST,all,12.41,0,2.78,0,0,0.51,0,0,0,84.3
11:46:04,IST,all,5.97,0,1.04,0,0,0,0,0,0,92.99
11:46:05,IST,all,17.97,0,3.54,0.76,0,2.03,0,0,0,75.7
11:46:06,IST,all,22.34,0,5.19,1.56,0,1.04,0,0,0,69.87
11:46:07,IST,all,18.94,0,6.57,0,0,0.51,0,0,0,73.99
11:46:08,IST,all,2,0,1,0,0,0,0,0,0,97.01
11:46:09,IST,all,19.4,0.25,6.05,2.77,0,0.25,0,0,0,71.28
11:46:10,IST,all,30.51,0.26,9.23,1.79,0,0.51,0,0,0,57.69
11:46:11,IST,all,30.98,0,9.07,0.25,0,1.01,0,0,0,58.69
11:46:12,IST,all,47.41,0.25,10.37,0.49,0,0.25,0,0,0,41.23
11:46:13,IST,all,47.1,0.25,7.3,1.51,0,0.25,0,0,0,43.58
11:46:14,IST,all,26.99,0,7.97,1.29,0,1.54,0,0,0,62.21
11:46:15,IST,all,33.59,0.52,9.04,3.36,0,1.03,0,0,0,52.45
11:46:16,IST,all,35.44,0,8.35,1.52,0,1.01,0,0,0,53.67
11:46:17,IST,all,23.72,0.26,5.61,1.79,0,0.51,0,0,0,68.11
11:46:18,IST,all,7.92,0,3.43,0,0,0,0,0,0,88.65
11:46:19,IST,all,4.06,0,1.02,11.42,0,0.25,0,0,0,83.25
11:46:20,IST,all,14.14,0,1.52,0,0,0.25,0,0,0,84.09
11:46:21,IST,all,5.61,0,1.02,4.08,0,0.26,0,0,0,89.03
11:46:22,IST,all,18.11,0,2.23,1.74,0,0.99,0,0,0,76.92
11:46:23,IST,all,7.04,0,1.51,0.5,0,0.25,0,0,0,90.7
11:46:24,IST,all,3.73,0,1.99,0,0,0,0,0,0,94.28
11:46:25,IST,all,1.76,0,0.5,0.25,0,0,0,0,0,97.49
11:46:26,IST,all,3.02,0,1.01,0,0,0,0,0,0,95.98
11:46:27,IST,all,1.26,0,0.25,8.08,0,0,0,0,0,90.4
11:46:28,IST,all,1.25,0,0.5,21.3,0,0,0,0,0,76.94
11:46:29,IST,all,1.26,0,0.25,15.33,0,0,0,0,0,83.17
11:46:30,IST,all,2.76,0,0.25,0,0,0,0,0,0,96.99
11:46:31,IST,all,4.23,0,1.24,0,0,0,0,0,0,94.53
11:46:32,IST,all,1.25,0,0.5,8.5,0,0.25,0,0,0,89.5
11:46:33,IST,all,1,0,1,0,0,0,0,0,0,98.01
11:46:34,IST,all,0.5,0,0,0,0,0,0,0,0,99.5
11:46:35,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.25
11:46:36,IST,all,0.5,0,0.25,0,0,0.25,0,0,0,99
11:46:37,IST,all,0.5,0,0.99,23.33,0,0,0,0,0,75.19
11:46:38,IST,all,0.25,0,0.5,4.27,0,0,0,0,0,94.97
11:46:39,IST,all,1.25,0,0.75,3.75,0,0,0,0,0,94.25
11:46:40,IST,all,2.51,0,0.5,10.03,0,0,0,0,0,86.97
11:46:41,IST,all,0.75,0,0.25,0,0,0,0,0,0,99
11:46:42,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.25
11:46:43,IST,all,0.75,0,0,0,0,0,0,0,0,99.25
11:46:44,IST,all,1.51,0,0.25,0,0,0,0,0,0,98.24
11:46:45,IST,all,0.5,0,0.5,15.29,0,0,0,0,0,83.71
11:46:46,IST,all,0,0,0.25,0,0,0,0,0,0,99.75
11:46:47,IST,all,0.5,0,0.5,0,0,0,0,0,0,98.99
11:46:48,IST,all,0.75,0,0.25,0,0,0,0,0,0,99
11:46:49,IST,all,0.25,0,0.25,0.5,0,0,0,0,0,98.99
11:46:50,IST,all,0.75,0,0.25,0,0,0,0,0,0,98.99
11:46:51,IST,all,0.25,0,0.25,0,0,0,0,0,0,99.5
11:46:52,IST,all,0.5,0,0.25,2.01,0,0,0,0,0,97.24
11:46:53,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.25
11:46:54,IST,all,0.75,0,0,0,0,0,0,0,0,99.25
11:46:55,IST,all,0.25,0,0.25,0,0,0,0,0,0,99.5
11:46:56,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
11:46:57,IST,all,0.25,0,0,0,0,0,0,0,0,99.75
11:46:58,IST,all,0.5,0,0.5,4.49,0,0,0,0,0,94.51
11:46:59,IST,all,0.5,0,0,0,0,0,0,0,0,99.5
11:47:00,IST,all,1.5,0,0.5,15.04,0,0,0,0,0,82.96
11:47:01,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.25
11:47:02,IST,all,0.25,0,0.25,0,0,0,0,0,0,99.5
11:47:03,IST,all,0.25,0,0.25,0,0,0,0,0,0,99.5
11:47:04,IST,all,0.75,0,0,0,0,0,0,0,0,99.25
11:47:05,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.25
11:47:06,IST,all,0.75,0,0.5,1,0,0.25,0,0,0,97.51
11:47:07,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.25
11:47:08,IST,all,0.75,0,0.25,0,0,0,0,0,0,99
11:47:09,IST,all,1.01,0,0,0,0,0,0,0,0,98.99
11:47:10,IST,all,0.5,0,0.25,3.27,0,0,0,0,0,95.98
11:47:11,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.25
11:47:12,IST,all,0.75,0,0,0,0,0,0,0,0,99.25
11:47:13,IST,all,0.25,0,0.25,0,0,0,0,0,0,99.5
11:47:14,IST,all,1,0,0.25,0,0,0,0,0,0,98.75
11:47:15,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.25
11:47:16,IST,all,0.25,0,0.25,0.25,0,0,0,0,0,99.25
11:47:17,IST,all,0.25,0,0.25,0,0,0,0,0,0,99.5
11:47:18,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.25
11:47:19,IST,all,0.5,0,0,0,0,0,0,0,0,99.5
11:47:20,IST,all,2.01,0,0.5,0.25,0,0,0,0,0,97.24
11:47:21,IST,all,1,0,0.5,0,0,0,0,0,0,98.5
11:47:22,IST,all,0.25,0,0.25,0,0,0,0,0,0,99.5
11:47:23,IST,all,1.5,0,0.5,0,0,0.25,0,0,0,97.76
11:47:24,IST,all,0.25,0,0.25,0,0,0,0,0,0,99.5
11:47:25,IST,all,0,0,0.25,0,0,0,0,0,0,99.75
11:47:26,IST,all,0.25,0,0,1.01,0,0,0,0,0,98.74
11:47:27,IST,all,0.25,0,0.25,0,0,0,0,0,0,99.5
11:47:28,IST,all,0,0,0.25,0,0,0,0,0,0,99.75
11:47:29,IST,all,0.5,0,0.25,0,0,0,0,0,0,99.25
11:47:30,IST,all,0.75,0,0,1.01,0,0,0,0,0,98.24
11:47:31,IST,all,0.75,0,0.75,0,0,0,0,0,0,98.5
11:47:32,IST,all,0.25,0,0.25,0,0,0,0,0,0,99.5
11:47:33,IST,all,0.75,0,0,1.01,0,0,0,0,0,98.24
11:47:34,IST,all,0.5,0,0.25,12.53,0,0,0,0,0,86.72
11:47:35,IST,all,7.2,0,3.72,0,0,0.5,0,0,0,88.59
11:47:36,IST,all,4.81,0,2.53,0,0,0.51,0,0,0,92.15
11:47:37,IST,all,0.51,0,0,0,0,0,0,0,0,99.49
11:47:38,IST,all,0.75,0,0.5,0,0,0,0,0,0,98.75
11:47:39,IST,all,1.75,0,0.5,0,0,0,0,0,0,97.76
11:47:40,IST,all,1.01,0,0.5,0.76,0,0,0,0,0,97.73
11:47:41,IST,all,2.99,0,1,14.43,0,0.25,0,0,0,81.34
11:47:42,IST,all,2.76,0,0.5,0,0,0.25,0,0,0,96.48
11:47:43,IST,all,1.75,0,1.25,0,0,0,0,0,0,96.99
11:47:44,IST,all,1.76,0,0.25,0.76,0,0.25,0,0,0,96.98
11:47:45,IST,all,8.86,0,2.03,8.61,0,0.25,0,0,0,80.25
11:47:46,IST,all,10.1,0,2.59,15.8,0,0.78,0,0,0,70.73
11:47:47,IST,all,10.15,0,1.78,10.41,0,1.27,0,0,0,76.4
11:47:48,IST,all,5.5,0,1.5,13.5,0,0.25,0,0,0,79.25
11:47:49,IST,all,5.21,0,1.82,19.27,0,0.52,0,0,0,73.18
11:47:50,IST,all,4.92,0,2.33,18.65,0,0.78,0,0,0,73.32
11:47:51,IST,all,7.44,0,1.03,22.05,0,0.26,0,0,0,69.23
11:47:52,IST,all,8.42,0,2.55,11.73,0,1.28,0,0,0,76.02
11:47:53,IST,all,10.86,0,2.27,11.87,0,1.01,0,0,0,73.99
11:47:54,IST,all,21,0,5.25,1,0,0.5,0,0,0,72.25
11:47:55,IST,all,25.51,0,6.89,4.34,0,0.51,0,0,0,62.76
11:47:56,IST,all,15.99,0,4.57,4.31,0,1.52,0,0,0,73.6
11:47:57,IST,all,16.67,0,4.98,0,0,0.75,0,0,0,77.61
11:47:58,IST,all,23.51,0,7.24,0,0,1.03,0,0,0,68.22
11:47:59,IST,all,20.55,0,8.02,0.75,0,0.75,0,0,0,69.92
11:48:00,IST,all,5.57,0,2.78,0,0,0.51,0,0,0,91.14
11:48:01,IST,all,15.58,0,2.86,0.78,0,0.26,0,0,0,80.52
11:48:02,IST,all,13.32,0,3.02,0,0,0.25,0,0,0,83.42
11:48:03,IST,all,5.05,0,1.52,0,0,0.25,0,0,0,93.18
11:48:04,IST,all,2.76,0,0.75,3.01,0,0,0,0,0,93.48
11:48:05,IST,all,26.99,0,7.46,12.85,0,1.03,0,0,0,51.67
11:48:06,IST,all,16.15,0,5.47,17.97,0,1.3,0,0,0,59.11
11:48:07,IST,all,28.4,0,4.69,9.14,0,1.23,0,0,0,56.54
11:48:08,IST,all,43,0,7.5,9,0,1.5,0,0,0,39
11:48:09,IST,all,19.95,0,4.09,9.46,0,0.77,0,0,0,65.73
11:48:10,IST,all,19.13,0,6.12,0,0,0.77,0,0,0,73.98
11:48:11,IST,all,35.66,0,6.23,6.48,0,1.75,0,0,0,49.88
11:48:12,IST,all,17.48,0,4.37,0,0,0.77,0,0,0,77.38
11:48:13,IST,all,10.15,0,1.78,0,0,0.51,0,0,0,87.56
11:48:14,IST,all,15.54,0,4.76,0,0,0.75,0,0,0,78.95
11:48:15,IST,all,27.69,0,5.64,23.08,0,1.03,0,0,0,42.56
11:48:16,IST,all,31.82,0,6.57,11.36,0,0.51,0,0,0,49.75
11:48:17,IST,all,24.94,0,6.55,13.35,0,1.51,0,0,0,53.65
11:48:18,IST,all,12.34,0,3.6,20.82,0,0,0,0,0,63.24
11:48:19,IST,all,21.3,0,5.01,4.51,0,1.25,0,0,0,67.92
11:48:20,IST,all,1.02,0,0.25,0,0,0.25,0,0,0,98.47
11:48:21,IST,all,5.01,0,2.26,29.57,0,0,0,0,0,63.16
11:48:22,IST,all,5.01,0,1.25,0,0,0,0,0,0,93.73
11:48:23,IST,all,17.75,0,5.25,11.5,0,0.75,0,0,0,64.75
11:48:24,IST,all,10.74,0,2.81,0,0,1.28,0,0,0,85.17
11:48:25,IST,all,23.31,0,5.26,3.51,0,1.5,0,0,0,66.42
11:48:26,IST,all,23.54,0,4.05,15.19,0,1.52,0,0,0,55.7
11:48:27,IST,all,20.1,0,3.72,0.74,0,0.99,0,0,0,74.44
11:48:28,IST,all,23.98,0,4.85,0,0,0.51,0,0,0,70.66
11:48:29,IST,all,32.49,0,7.3,21.16,0,0.76,0,0,0,38.29
11:48:30,IST,all,46.95,0,12.94,16.5,0,0,0,0,0,23.6
11:48:31,IST,all,34.24,0,4.71,13.9,0,1.99,0,0,0,45.16
11:48:32,IST,all,24.82,0,3.69,8.11,0,2.46,0,0,0,60.93
11:48:33,IST,all,16.92,0,3.48,7.96,0,1.24,0,0,0,70.4
11:48:34,IST,all,31.94,0,6.88,0,0,1.47,0,0,0,59.71
11:48:35,IST,all,20.2,0,2.46,0,0,1.97,0,0,0,75.37
11:48:36,IST,all,27.5,0,7.25,9.5,0,1.5,0,0,0,54.25
11:48:37,IST,all,26.01,0.25,4.8,61.87,0,0.51,0,0,0,6.57
11:48:38,IST,all,26.36,0,7.24,14.73,0,0.52,0,0,0,51.16
11:48:39,IST,all,7.05,0,2.52,0,0,0.25,0,0,0,90.18
11:48:40,IST,all,7.85,0,3.29,1.01,0,0.51,0,0,0,87.34
11:48:41,IST,all,13.89,0,3.28,6.31,0,0.76,0,0,0,75.76
11:48:42,IST,all,18.84,0,3.77,3.77,0,0,0,0,0,73.62
11:48:43,IST,all,10.85,0,2.07,4.39,0,1.03,0,0,0,81.65
11:48:44,IST,all,11.72,0,3.74,16.96,0,1,0,0,0,66.58
11:48:45,IST,all,15.63,0,3.97,19.11,0,0.5,0,0,0,60.79
11:48:46,IST,all,9.95,0,3.57,2.81,0,0.51,0,0,0,83.16
11:48:47,IST,all,23.56,0.75,4.76,17.79,0,1,0,0,0,52.13
11:48:48,IST,all,9.77,0,4.26,17.79,0,0.5,0,0,0,67.67
11:48:49,IST,all,5.53,0,2.01,0.5,0,0,0,0,0,91.96
11:48:50,IST,all,21.7,0.75,5.49,16.71,0,0.5,0,0,0,54.86
11:48:51,IST,all,16.29,0.25,5.26,17.29,0,0.25,0,0,0,60.65
11:48:52,IST,all,17.29,0,4.51,16.29,0,0.75,0,0,0,61.15
11:48:53,IST,all,34.43,0.51,4.81,0,0,0.76,0,0,0,59.49
11:48:54,IST,all,13.47,0,3.99,0,0,0.75,0,0,0,81.8
11:48:55,IST,all,10.75,0,1.5,8.5,0,0.25,0,0,0,79
11:48:56,IST,all,6.25,0,1.5,40.25,0,0.25,0,0,0,51.75
11:48:57,IST,all,5.57,0,1.01,0,0,0.25,0,0,0,93.16
11:48:58,IST,all,3.27,0,1.26,0,0,0.25,0,0,0,95.21
11:48:59,IST,all,0.76,0,0,15.87,0,0,0,0,0,83.38
11:49:00,IST,all,0.75,0,0.25,2.51,0,0,0,0,0,96.48
11:49:01,IST,all,0.75,0,0.25,0,0,0,0,0,0,99
11:49:02,IST,all,0.5,0,0.25,17.34,0,0,0,0,0,81.91
11:49:03,IST,all,6.59,0,3.66,30.24,0,0,0,0,0,59.51
11:49:04,IST,all,5.91,0,2.46,16.01,0,0,0,0,0,75.62
11:49:05,IST,all,18.59,0,6.78,0,0,1.01,0,0,0,73.62
11:49:06,IST,all,51.39,0.51,9.87,1.77,0,0.25,0,0,0,36.2
11:49:07,IST,all,39.31,0,9.58,0.25,0,0.49,0,0,0,50.37
11:49:08,IST,all,50.51,0.25,12.12,5.81,0,0,0,0,0,31.31
11:49:09,IST,all,72.42,0.77,12.37,0.77,0,0,0,0,0,13.66
11:49:10,IST,all,54.48,0.5,10.95,2.49,0,0.75,0,0,0,30.85
11:49:11,IST,all,53.85,0.99,9.43,1.99,0,0,0,0,0,33.75
11:49:12,IST,all,38.69,0,9.25,0.49,0,0.49,0,0,0,51.09
11:49:13,IST,all,33.25,0,6.45,17.37,0,0.74,0,0,0,42.18
11:49:14,IST,all,18.94,0,5.76,0,0,0.24,0,0,0,75.06
11:49:15,IST,all,14.85,0,4.46,33.42,0,0.74,0,0,0,46.53
11:49:16,IST,all,35.37,0,10.73,25.61,0,0.73,0,0,0,27.56
11:49:17,IST,all,8,0,3,2.25,0,0.25,0,0,0,86.5
11:49:18,IST,all,12.53,0,2.76,2.51,0,0.25,0,0,0,81.95
11:49:19,IST,all,11.56,0.25,2.01,4.77,0,0.75,0,0,0,80.65
11:49:20,IST,all,24.49,0,3.79,0,0,0.76,0,0,0,70.96
11:49:21,IST,all,11.39,0,2.28,0,0,0.25,0,0,0,86.08
11:49:22,IST,all,16.83,0,6.03,0,0,0.75,0,0,0,76.38
11:49:23,IST,all,13.07,0,4.02,3.77,0,0.5,0,0,0,78.64
11:49:24,IST,all,22.08,0,6.2,0,0,0.74,0,0,0,70.97
11:49:25,IST,all,17.04,0,3.01,0,0,0.75,0,0,0,79.2
11:49:26,IST,all,7.14,0,2.04,0,0,0.26,0,0,0,90.56
11:49:27,IST,all,14.72,0,2.54,11.68,0,1.02,0,0,0,70.05
11:49:28,IST,all,5.47,0,1.24,13.93,0,0.25,0,0,0,79.1
11:49:29,IST,all,12.63,0,2.53,4.55,0,0.51,0,0,0,79.8
11:49:30,IST,all,3,0,0.75,0,0,0,0,0,0,96.25
11:49:31,IST,all,4.27,0,1.01,14.82,0,0.25,0,0,0,79.65
11:49:32,IST,all,9.46,0,3.07,31.71,0,0.26,0,0,0,55.5
11:49:33,IST,all,13.23,0,6.62,34.35,0,0.51,0,0,0,45.29
11:49:34,IST,all,16.03,0,3.82,22.39,0,0.51,0,0,0,57.25
11:49:35,IST,all,27.76,0.26,6.68,17.99,0,0.26,0,0,0,47.04
11:49:36,IST,all,49.87,0.25,10.78,13.78,0,0.25,0,0,0,25.06
11:49:37,IST,all,35.84,0,11.03,9.02,0,0.5,0,0,0,43.61
11:49:38,IST,all,29.25,0,9,12.75,0,0.75,0,0,0,48.25
11:49:39,IST,all,26.6,0,6.65,35.55,0,0.51,0,0,0,30.69
11:49:40,IST,all,40.71,0,7.63,33.59,0,0.25,0,0,0,17.81
11:49:41,IST,all,42.68,0,6.31,45.2,0,0.25,0,0,0,5.56
11:49:42,IST,all,34.01,0,9.39,45.94,0,0.51,0,0,0,10.15
11:49:43,IST,all,40.45,0,6.53,36.68,0,1.76,0,0,0,14.57
11:49:44,IST,all,49.87,0,10.13,25.82,0,0.51,0,0,0,13.67
11:49:45,IST,all,39.24,0,7.09,21.01,0,0,0,0,0,32.66
11:49:46,IST,all,29.53,0,8.93,49.88,0,0.25,0,0,0,11.41
11:49:47,IST,all,36.59,0,7.27,44.36,0,0.5,0,0,0,11.28
11:49:48,IST,all,43.8,0,6.84,30.38,0,0.25,0,0,0,18.73
