time,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
3:32:05,1.75,0,1.75,0,0,0,0,0,0,96.51
3:32:06,1.5,0,0,0,0,0,0,0,0,98.5
3:32:07,1.74,0,0.25,0.25,0,0.25,0,0,0,97.51
3:32:08,1.25,0,0.5,0,0,0,0,0,0,98.25
3:32:09,1.5,0,0.5,2.75,0,0,0,0,0,95.25
3:32:10,1.5,0,0.25,0,0,0,0,0,0,98.25
3:32:11,1.5,0,0.25,0,0,0,0,0,0,98.25
3:32:12,2.76,0,0.5,0,0,0,0,0,0,96.74
3:32:13,1.5,0,0.5,0.25,0,0,0,0,0,97.74
3:32:14,1.75,0,0,1.75,0,0,0,0,0,96.49
3:32:15,1.5,0,0.25,0,0,0,0,0,0,98.25
3:32:16,1.49,0,1,0,0,0,0,0,0,97.51
3:32:17,1.5,0,0.5,0.25,0,0,0,0,0,97.75
3:32:18,1.49,0,0.75,0,0,0,0,0,0,97.76
3:32:19,1.5,0,0.5,2,0,0.25,0,0,0,95.76
3:32:20,4.99,0,0.5,0,0,0.25,0,0,0,94.26
3:32:21,1.25,0,0.5,0,0,0,0,0,0,98.25
3:32:22,1.5,0,0.5,0,0,0,0,0,0,98
3:32:23,1.75,0,0.5,3,0,0,0,0,0,94.75
3:32:24,1.75,0,0.5,0,0,0,0,0,0,97.76
3:32:25,1.74,0,0.74,0,0,0,0,0,0,97.52
3:32:26,1.74,0,0.74,0,0,0.25,0,0,0,97.27
3:32:27,1.74,0,0.75,0.25,0,0.25,0,0,0,97.01
3:32:28,1.74,0,0.5,0,0,0,0,0,0,97.76
3:32:29,1.74,0,0.74,2.98,0,0.25,0,0,0,94.29
3:32:30,1.5,0,0.25,0,0,0,0,0,0,98.25
3:32:31,1.75,0,0.25,0,0,0,0,0,0,98
3:32:32,1.5,0,0.5,0,0,0.25,0,0,0,97.76
3:32:33,1.25,0,0.5,0,0,0,0,0,0,98.25
3:32:34,1.75,0,0.25,1.75,0,0.25,0,0,0,96.01
3:32:35,1.75,0,0.25,0,0,0,0,0,0,97.99
3:32:36,1.51,0,0,0,0,0.25,0,0,0,98.24
3:32:37,1.75,0,0.25,0,0,0,0,0,0,98
3:32:38,1.75,0,0.5,0,0,0,0,0,0,97.76
3:32:39,1.5,0,0.5,2,0,0,0,0,0,96.01
3:32:40,1.75,0,1,0,0,0,0,0,0,97.26
3:32:41,1.5,0,0.25,0,0,0,0,0,0,98.25
3:32:42,2.74,0,1,0,0,0,0,0,0,96.26
3:32:43,2,0,0.5,0,0,0.25,0,0,0,97.25
3:32:44,1.74,0,0.74,2.48,0,0,0,0,0,95.04
3:32:45,1.5,0,0.5,0,0,0,0,0,0,98
3:32:46,1.5,0,0.25,0,0,0,0,0,0,98.25
3:32:47,1.25,0,0.5,0,0,0.25,0,0,0,98
3:32:48,1.5,0,0.5,0,0,0,0,0,0,98
3:32:49,1.74,0,0.5,6.47,0,0,0,0,0,91.29
3:32:50,1.5,0,0.25,0,0,0,0,0,0,98.25
3:32:51,1.74,0,0.25,0.25,0,0.25,0,0,0,97.52
3:32:52,2,0,0.5,0,0,0,0,0,0,97.51
3:32:53,1.74,0,0.5,0,0,0.25,0,0,0,97.51
3:32:54,1.75,0,0,10.75,0,0,0,0,0,87.5
3:32:55,1.74,0,1,0.25,0,0,0,0,0,97.01
3:32:56,1.5,0,0.25,0,0,0,0,0,0,98.25
3:32:57,3.48,0,1,0,0,0,0,0,0,95.52
3:32:58,1.75,0,0,0,0,0,0,0,0,98.25
3:32:59,1.75,0,0.75,6.77,0,0,0,0,0,90.73
3:33:00,1.99,0,0.5,0,0,0,0,0,0,97.51
3:33:01,1.5,0,1,0,0,0,0,0,0,97.5
3:33:02,1.5,0,0.25,0,0,0,0,0,0,98.25
3:33:03,1.25,0,0.75,0,0,0,0,0,0,98
3:33:04,1.75,0,0,3.01,0,0,0,0,0,95.24
3:33:05,1.25,0,0.5,0.25,0,0,0,0,0,98
3:33:06,1.74,0,0.25,0,0,0.25,0,0,0,97.76
3:33:07,1.74,0,0.75,0,0,0,0,0,0,97.51
3:33:08,1.99,0,0.5,0,0,0.25,0,0,0,97.27
3:33:09,1.73,0,0.99,2.48,0,0,0,0,0,94.8
3:33:10,1.99,0,0,0,0,0.25,0,0,0,97.76
3:33:11,1.25,0,0.75,0,0,0,0,0,0,98
3:33:12,1.99,0,0.5,0,0,0,0,0,0,97.51
3:33:13,2,0,0.25,0,0,0,0,0,0,97.76
3:33:14,1.75,0,0,2.5,0,0,0,0,0,95.75
3:33:15,1.74,0,0.5,0,0,0,0,0,0,97.76
3:33:16,1.74,0,0.5,0,0,0,0,0,0,97.76
3:33:17,1.99,0,0.75,0,0,0,0,0,0,97.26
3:33:18,2.23,0,0.5,0,0,0,0,0,0,97.27
3:33:19,1.5,0,0.25,6.5,0,0,0,0,0,91.75
3:33:20,1.5,0,0.5,0,0,0,0,0,0,98
3:33:21,1.25,0,0.25,0,0,0,0,0,0,98.5
3:33:22,1.74,0,0.5,0.25,0,0,0,0,0,97.52
3:33:23,1.51,0,0.25,10.05,0,0,0,0,0,88.19
3:33:24,1.5,0,0.75,0,0,0,0,0,0,97.76
3:33:25,1.99,0,0.5,0,0,0,0,0,0,97.52
3:33:26,2,0,0,0,0,0.25,0,0,0,97.75
3:33:27,2,0,0.5,0,0,0,0,0,0,97.51
3:33:28,1.99,0,0.5,0,0,0,0,0,0,97.51
3:33:29,1.99,0,0.74,6.95,0,0,0,0,0,90.32
3:33:30,1.74,0,0.25,0.25,0,0,0,0,0,97.76
3:33:31,1.5,0,0.25,0,0,0.25,0,0,0,98
3:33:32,2.22,0,0.49,0,0,0.25,0,0,0,97.04
3:33:33,1.5,0,0.5,0,0,0,0,0,0,98
3:33:34,2,0,0.75,2.74,0,0,0,0,0,94.51
3:33:35,1.74,0,0.5,0,0,0.25,0,0,0,97.51
3:33:36,1.74,0,0.5,0.25,0,0,0,0,0,97.52
3:33:37,1.5,0,0.25,0,0,0,0,0,0,98.25
3:33:38,1.5,0,0.5,0,0,0,0,0,0,98
3:33:39,1.5,0,0.5,2.25,0,0,0,0,0,95.75
3:33:40,1.5,0,0.5,0,0,0,0,0,0,98
3:33:41,1.99,0,0.5,0,0,0,0,0,0,97.52
3:33:42,1,0,1,0,0,0.25,0,0,0,97.74
3:33:43,1.5,0,0.5,0,0,0,0,0,0,98
3:33:44,2.24,0,0.25,2.99,0,0,0,0,0,94.53
3:33:45,1.75,0,0.5,0,0,0,0,0,0,97.76
3:33:46,1.99,0,0.75,0,0,0,0,0,0,97.26
3:33:47,1.25,0,1,0,0,0,0,0,0,97.76
3:33:48,1.49,0,0.5,0.25,0,0,0,0,0,97.76
3:33:49,1.74,0,0.99,2.23,0,0.25,0,0,0,94.79
3:33:50,1.25,0,0.5,0,0,0,0,0,0,98.25
3:33:51,1.99,0,0.5,0,0,0,0,0,0,97.51
3:33:52,2.23,0,0.5,0.25,0,0.25,0,0,0,96.77
3:33:53,1.74,0,1,0,0,0,0,0,0,97.26
3:33:54,1.75,0,0.25,1.5,0,0,0,0,0,96.5
3:33:55,1.5,0,0.5,0,0,0,0,0,0,98
3:33:56,2.49,0,0.25,0,0,0,0,0,0,97.26
3:33:57,1.5,0,0.5,0,0,0,0,0,0,98
3:33:58,1.75,0,0.5,0,0,0,0,0,0,97.76
3:33:59,1.25,0,1,1.25,0,0,0,0,0,96.5
3:34:00,1.5,0,0.25,0,0,0,0,0,0,98.25
3:34:01,1.5,0,0.5,0,0,0,0,0,0,97.99
3:34:02,2.24,0,0.75,0,0,0.25,0,0,0,96.77
3:34:03,1.75,0,0.5,0,0,0,0,0,0,97.76
3:34:04,1.5,0,0.5,2.75,0,0,0,0,0,95.25
3:34:05,1.5,0,0.25,0,0,0,0,0,0,98.25
3:34:06,1.75,0,0.5,0,0,0,0,0,0,97.76
3:34:07,1.26,0,0.25,0,0,0,0,0,0,98.49
3:34:08,1.25,0,0.5,0.25,0,0,0,0,0,98
3:34:09,2.49,0,0.25,1.99,0,0.25,0,0,0,95.02
3:34:10,1,0,0.25,0.25,0,0,0,0,0,98.5
3:34:11,1.99,0,1,0,0,0,0,0,0,97.01
3:34:12,1.74,0,0.75,0,0,0,0,0,0,97.51
3:34:13,1.49,0,1,0,0,0.25,0,0,0,97.26
3:34:14,2,0,0.25,2.49,0,0.25,0,0,0,95.01
3:34:15,1.5,0,0.75,0,0,0,0,0,0,97.76
3:34:16,1.75,0,0.25,0.25,0,0,0,0,0,97.76
3:34:17,1.75,0,0.5,0,0,0,0,0,0,97.76
3:34:18,1.99,0,0.5,0,0,0,0,0,0,97.51
3:34:19,1.5,0,0.25,2.76,0,0,0,0,0,95.49
3:34:20,1.25,0,0.25,0,0,0,0,0,0,98.5
3:34:21,1.5,0,0.5,0,0,0,0,0,0,98
3:34:22,1.75,0,0.25,0,0,0,0,0,0,97.99
3:34:23,1.75,0,0.75,3.5,0,0,0,0,0,94
3:34:24,1.25,0,0.5,0,0,0,0,0,0,98.25
3:34:25,1.75,0,0.25,0,0,0,0,0,0,97.99
3:34:26,1.25,0,0.25,0,0,0,0,0,0,98.5
3:34:27,1.5,0,0.25,0,0,0,0,0,0,98.25
3:34:28,1.5,0,0.25,0,0,0.25,0,0,0,98
3:34:29,2.26,0,0.75,2.01,0,0,0,0,0,94.97
3:34:30,2.49,0,0.25,0,0,0,0,0,0,97.26
3:34:31,1.73,0,0.74,0,0,0.25,0,0,0,97.28
3:34:32,1.51,0,0.25,0,0,0,0,0,0,98.24
3:34:33,1.49,0,0.25,0,0,0.5,0,0,0,97.76
3:34:34,1.49,0,0.75,1.24,0,0,0,0,0,96.52
3:34:35,1.75,0,1,0,0,0,0,0,0,97.26
3:34:36,1.5,0,0.5,0,0,0,0,0,0,97.99
3:34:37,1.99,0,0.25,0,0,0,0,0,0,97.76
3:34:38,1.75,0,0,0,0,0,0,0,0,98.25
3:34:39,1.25,0,0.5,1.75,0,0,0,0,0,96.49
3:34:40,1.75,0,0.5,3,0,0,0,0,0,94.75
3:34:41,1.75,0,0.5,0,0,0,0,0,0,97.74
3:34:42,1.99,0,0.25,0.25,0,0,0,0,0,97.51
3:34:43,1.26,0,0,0,0,0,0,0,0,98.74
3:34:44,1.25,0,0.5,0,0,0,0,0,0,98.25
3:34:45,1.25,0,0.5,0,0,0,0,0,0,98.25
3:34:46,1.25,0,0.5,1.75,0,0,0,0,0,96.49
3:34:47,1.25,0,1,0,0,0,0,0,0,97.75
3:34:48,1.5,0,0.25,0,0,0,0,0,0,98.25
3:34:49,1.5,0,0.25,0,0,0,0,0,0,98.25
3:34:50,1.74,0,0.5,0.25,0,0,0,0,0,97.51
3:34:51,1.26,0,0.25,1.76,0,0,0,0,0,96.73
3:34:52,1.49,0,0.75,0,0,0.25,0,0,0,97.51
3:34:53,2,0,0.5,0,0,0,0,0,0,97.5
3:34:54,1.5,0,0.25,0,0,0,0,0,0,98.25
3:34:55,2,0,0.25,0,0,0.25,0,0,0,97.51
3:34:56,1.26,0,0.25,2.51,0,0,0,0,0,95.98
3:34:57,10.08,0,2.77,0,0,0.25,0,0,0,86.9
3:34:58,4.01,0,1,0.25,0,0.25,0,0,0,94.49
3:34:59,5.84,0,1.52,13.71,0,0.25,0,0,0,78.68
3:35:00,6.53,0,2.01,19.6,0,0.25,0,0,0,71.61
3:35:01,5.04,0,0.5,0,0,0,0,0,0,94.46
3:35:02,7.71,0,2.24,0,0,0.75,0,0,0,89.3
3:35:03,8.21,0,1.74,0,0,0.75,0,0,0,89.3
3:35:04,4.03,0,1.26,0.25,0,0.5,0,0,0,93.95
3:35:05,10.43,0,2.8,0,0,0.51,0,0,0,86.26
3:35:06,7.77,0,3.01,2.51,0,0.5,0,0,0,86.22
3:35:07,6.06,0,1.26,2.53,0,0.25,0,0,0,89.9
3:35:08,7.23,0,1.75,0.25,0,0.25,0,0,0,90.52
3:35:09,6.53,0,2.01,0,0,0.25,0,0,0,91.21
3:35:10,4.99,0,1.75,0.25,0,0.25,0,0,0,92.77
3:35:11,8.33,0,2.53,0,0,0.25,0,0,0,88.89
3:35:12,5.57,0,2.03,0,0,0.51,0,0,0,91.9
3:35:13,6.98,0,1.75,2.74,0,0,0,0,0,88.53
3:35:14,5.29,0,0.76,0,0,0.25,0,0,0,93.7
3:35:15,3.78,0,1.01,0,0,0,0,0,0,95.21
3:35:16,2.75,0,0.75,0,0,0.5,0,0,0,96
3:35:17,3.54,0,1.01,0,0,0,0,0,0,95.45
3:35:18,3.01,0,1,2.51,0,0,0,0,0,93.48
3:35:19,3.74,0,1,0,0,0,0,0,0,95.26
3:35:20,4.26,0,1,0,0,0,0,0,0,94.74
3:35:21,4.26,0,0.75,0,0,0.25,0,0,0,94.74
3:35:22,3.51,0,0.75,0,0,0.25,0,0,0,95.49
3:35:23,3.99,0,1.5,3.24,0,0.25,0,0,0,91.02
3:35:24,2.51,0,1.01,0,0,0.25,0,0,0,96.23
3:35:25,3.24,0,1,0,0,0.5,0,0,0,95.26
3:35:26,4.01,0,1,0,0,0.5,0,0,0,94.49
3:35:27,4.27,0,1.01,0,0,0,0,0,0,94.72
3:35:28,3.49,0,0.75,0.75,0,0.25,0,0,0,94.76
3:35:29,3.51,0,1.25,0,0,0.25,0,0,0,94.99
3:35:30,3.26,0,1,0,0,0.25,0,0,0,95.49
3:35:31,2.77,0,1.26,0,0,0,0,0,0,95.97
3:35:32,3.8,0,0.51,3.04,0,0.25,0,0,0,92.41
3:35:33,3.54,0,0.76,0,0,0,0,0,0,95.71
3:35:34,3.5,0,1.25,0,0,0,0,0,0,95.25
3:35:35,3.76,0,1.25,0,0,0,0,0,0,94.99
3:35:36,3.73,0,1.24,0,0,0,0,0,0,95.02
3:35:37,3.75,0,1.25,0,0,0.25,0,0,0,94.75
3:35:38,4.26,0,1.25,2.76,0,0.25,0,0,0,91.48
3:35:39,3.25,0,1.25,0.25,0,0.25,0,0,0,95
3:35:40,3.23,0,1,0,0,0.25,0,0,0,95.52
3:35:41,3.27,0,1.01,0,0,0,0,0,0,95.73
3:35:42,3.48,0,1.74,0,0,0.25,0,0,0,94.53
3:35:43,3.27,0,1.26,2.51,0,0.25,0,0,0,92.71
3:35:44,3.27,0,1.51,0,0,0.5,0,0,0,94.72
3:35:45,3.75,0,1.5,0,0,0.25,0,0,0,94.5
3:35:46,3.76,0,0.75,0,0,0,0,0,0,95.49
3:35:47,3.76,0,0.75,0.25,0,0.25,0,0,0,94.99
3:35:48,3.27,0,0.5,2.51,0,0,0,0,0,93.72
3:35:49,4,0,1,0,0,0.25,0,0,0,94.75
3:35:50,4.01,0,1.25,0,0,0.25,0,0,0,94.49
3:35:51,7.23,0,1,0,0,0,0,0,0,91.77
3:35:52,3.51,0,0.75,0,0,0.25,0,0,0,95.49
3:35:53,6.3,0,2.02,2.77,0,0,0,0,0,88.92
3:35:54,7.46,0,1.99,0,0,0.75,0,0,0,89.8
3:35:55,5.51,0,2.01,0.25,0,0,0,0,0,92.23
3:35:56,3.53,0,1.01,0,0,0.25,0,0,0,95.21
3:35:57,5.5,0,2,0,0,0.25,0,0,0,92.25
3:35:58,5.05,0,1.26,2.27,0,0,0,0,0,91.41
3:35:59,3.78,0,1.01,0,0,0.25,0,0,0,94.96
3:36:00,5.01,0,1.25,0,0,0.25,0,0,0,93.48
3:36:01,6.8,0,1.51,0,0,0,0,0,0,91.69
3:36:02,4.49,0,1,9.98,0,0.5,0,0,0,84.04
3:36:03,4.51,0,1.5,11.53,0,0.25,0,0,0,82.21
3:36:04,4.51,0,0.75,0,0,0.25,0,0,0,94.49
3:36:05,3.26,0,1.5,0,0,0,0,0,0,95.24
3:36:06,3.77,0,1.01,0,0,0,0,0,0,95.23
3:36:07,5.74,0,1.25,0,0,0.5,0,0,0,92.52
3:36:08,5,0,0.75,0,0,0.5,0,0,0,93.75
3:36:09,4.3,0,0.76,1.52,0,0,0,0,0,93.42
3:36:10,3.51,0,1,0,0,0,0,0,0,95.49
3:36:11,3.75,0,1.25,0.25,0,0.25,0,0,0,94.5
3:36:12,4.21,0,0.99,0,0,0.25,0,0,0,94.55
3:36:13,3.26,0,0.75,0,0,0.25,0,0,0,95.74
3:36:14,4.81,0,1.52,2.53,0,0.25,0,0,0,90.89
3:36:15,4.3,0,1.01,0,0,0.25,0,0,0,94.43
3:36:16,9.09,0,1.01,0,0,0.25,0,0,0,89.65
3:36:17,7.2,0,3.23,0.25,0,0,0,0,0,89.33
3:36:18,3.26,0,1.25,0,0,0.25,0,0,0,95.24
3:36:19,4.01,0,1.5,2.76,0,0,0,0,0,91.73
3:36:20,3.27,0,0.75,0,0,0.25,0,0,0,95.73
3:36:21,3,0,0.75,0,0,0.5,0,0,0,95.75
3:36:22,4.27,0,1.76,0,0,0,0,0,0,93.97
3:36:23,7.77,0,1.5,3.01,0,0.25,0,0,0,87.47
3:36:24,10.33,0,2.52,0,0,0.25,0,0,0,86.9
3:36:25,3.53,0,1.76,0.25,0,0,0,0,0,94.46
3:36:26,5.51,0,1,0,0,0,0,0,0,93.48
3:36:27,6.03,0,1.51,0,0,0.5,0,0,0,91.96
3:36:28,5.28,0,1.01,0,0,0.25,0,0,0,93.47
3:36:29,4.47,0,0.99,2.73,0,0,0,0,0,91.81
3:36:30,10.58,0,3.27,0,0,0.25,0,0,0,85.89
3:36:31,5.51,0,1.75,6.52,0,0.25,0,0,0,85.96
3:36:32,7.18,0,1.73,1.49,0,0.25,0,0,0,89.36
3:36:33,5.78,0,2.26,0,0,0.25,0,0,0,91.71
3:36:34,6.98,0,2.74,0,0,0.25,0,0,0,90.02
3:36:35,3.75,0,1,0,0,0,0,0,0,95.25
3:36:36,3.74,0,1.25,0,0,0.25,0,0,0,94.76
3:36:37,7.05,0,2.52,0,0,0.25,0,0,0,90.18
3:36:38,9.48,0,3.24,2.49,0,0.25,0,0,0,84.54
3:36:39,5.49,0,1.75,0,0,0.25,0,0,0,92.52
3:36:40,3.77,0,1.51,0,0,0.25,0,0,0,94.47
3:36:41,4.28,0,0.76,0,0,0.25,0,0,0,94.71
3:36:42,6.57,0,1.77,0,0,0.25,0,0,0,91.41
3:36:43,4.8,0,1.52,1.52,0,0.25,0,0,0,91.92
3:36:44,3.75,0,1,0,0,0,0,0,0,95.25
3:36:45,3.01,0,1,0.25,0,0,0,0,0,95.74
3:36:46,4.27,0,1.51,0,0,0.5,0,0,0,93.72
3:36:47,10.35,0,3.54,0,0,0.25,0,0,0,85.86
3:36:48,8.23,0,2,2,0,0.25,0,0,0,87.53
3:36:49,10.47,0,2,0,0,0.5,0,0,0,87.03
3:36:50,8.37,0,1.72,0,0,0,0,0,0,89.9
3:36:51,4.99,0,2.24,0,0,0,0,0,0,92.77
3:36:52,3,0,1,0,0,0.5,0,0,0,95.5
3:36:53,5.46,0,2.48,5.96,0,0.25,0,0,0,85.86
3:36:54,3.27,0,0.75,0,0,0.25,0,0,0,95.73
3:36:55,5.79,0,1.76,0,0,0.5,0,0,0,91.94
3:36:56,5.29,0,2.02,0,0,0,0,0,0,92.7
3:36:57,4.79,0,1.26,0.25,0,0.25,0,0,0,93.45
3:36:58,9.85,0,2.78,9.6,0,0.25,0,0,0,77.53
3:36:59,6,0,2,0,0,0.25,0,0,0,91.75
3:37:00,4.23,0,1,3.23,0,0.25,0,0,0,91.29
3:37:01,3.73,0,1.49,0,0,0.25,0,0,0,94.53
3:37:02,4.52,0,1.01,2.76,0,0.25,0,0,0,91.46
3:37:03,3.25,0,1.75,0.25,0,0.5,0,0,0,94.25
3:37:04,5.74,0,1.75,0,0,0,0,0,0,92.52
3:37:05,10.47,0,3.99,0,0,0.5,0,0,0,85.04
3:37:06,5.78,0,0.75,0,0,0.5,0,0,0,92.96
3:37:07,3.78,0,1.01,0,0,0.25,0,0,0,94.96
3:37:08,6.48,0,1.75,2.49,0,0.25,0,0,0,89.03
3:37:09,2.51,0,1.5,0.25,0,0.25,0,0,0,95.49
3:37:10,6.03,0,2.76,0,0,0.25,0,0,0,90.95
3:37:11,8.75,0,1,0,0,0.25,0,0,0,90
3:37:12,4.77,0,1.26,0,0,0,0,0,0,93.97
3:37:13,3.53,0,1.01,2.77,0,0,0,0,0,92.7
3:37:14,3,0,0.75,0,0,0.75,0,0,0,95.5
3:37:15,3.99,0,1,0,0,0,0,0,0,95.01
3:37:16,8.73,0,2.74,0,0,0.5,0,0,0,88.03
3:37:17,5.72,0,1.24,0,0,0.5,0,0,0,92.54
3:37:18,6.73,0,2.74,2,0,0,0,0,0,88.53
3:37:19,4.47,0,1.24,0,0,0.25,0,0,0,94.04
3:37:20,4.25,0,2.75,0,0,0,0,0,0,93
3:37:21,5.75,0,1.75,0,0,0.25,0,0,0,92.25
3:37:22,5.01,0,0.75,0,0,0,0,0,0,94.24
3:37:23,5.3,0,2.78,1.77,0,0.25,0,0,0,89.9
3:37:24,5.06,0,0.76,0,0,0.25,0,0,0,93.92
3:37:25,7.07,0,1.52,0,0,0.25,0,0,0,91.16
3:37:26,4.99,0,1,0.25,0,0,0,0,0,93.77
3:37:27,3.74,0,1.5,0,0,0,0,0,0,94.76
3:37:28,3.78,0,0.76,3.02,0,0.25,0,0,0,92.19
3:37:29,8.84,0,3.28,0,0,0.25,0,0,0,87.63
3:37:30,3.71,0,1.49,0.25,0,0.25,0,0,0,94.31
3:37:31,4.49,0,0.75,0,0,0,0,0,0,94.76
3:37:32,3.26,0,1.25,1.75,0,0.25,0,0,0,93.48
3:37:33,3.5,0,1.25,1.25,0,0,0,0,0,94
3:37:34,4.26,0,0.75,0.25,0,0.25,0,0,0,94.49
3:37:35,4.99,0,1.75,0,0,0,0,0,0,93.27
3:37:36,4.28,0,1.01,0,0,0.25,0,0,0,94.46
3:37:37,6.28,0,2.01,0,0,0.25,0,0,0,91.46
3:37:38,4.25,0,1.5,1.5,0,0,0,0,0,92.75
3:37:39,5.3,0,0.76,2.78,0,0,0,0,0,91.16
3:37:40,6.48,0,2.24,0,0,0.5,0,0,0,90.77
3:37:41,5.5,0,2,0,0,0.25,0,0,0,92.25
3:37:42,4.24,0,0.75,0,0,0.25,0,0,0,94.76
3:37:43,4.28,0,2.52,0,0,0,0,0,0,93.2
3:37:44,6,0,2,0.25,0,0.5,0,0,0,91.25
3:37:45,7,0,1.5,3,0,0,0,0,0,88.5
3:37:46,4.96,0,1.99,0,0,0.5,0,0,0,92.56
3:37:47,4.96,0,1.24,0,0,0.5,0,0,0,93.3
3:37:48,3.72,0,0.99,10.42,0,0,0,0,0,84.86
3:37:49,11.9,0,1.77,8.35,0,0.51,0,0,0,77.47
3:37:50,15.14,0,1.49,0,0,0,0,0,0,83.37
3:37:51,18.59,0,3.52,0,0,0.25,0,0,0,77.64
3:37:52,8.16,0,2.04,0.26,0,0,0,0,0,89.54
3:37:53,16.97,0,4.63,0,0,0.77,0,0,0,77.63
3:37:54,6.84,0,2.03,3.04,0,0.25,0,0,0,87.85
3:37:55,3.25,0,1,0,0,0,0,0,0,95.75
3:37:56,2.01,0,0.5,0.25,0,0,0,0,0,97.24
3:37:57,2,0,0.5,0,0,0.25,0,0,0,97.26
3:37:58,1.75,0,0.75,0,0,0,0,0,0,97.5
3:37:59,1.75,0,1.25,8.23,0,0,0,0,0,88.78
3:38:00,2.24,0,0.5,0,0,0,0,0,0,97.26
3:38:01,6.98,0,2.49,0,0,0.25,0,0,0,90.27
3:38:02,10.58,0,2.02,0,0,0.5,0,0,0,86.9
3:38:03,9.45,0,3.23,0,0,0.5,0,0,0,86.82
3:38:04,6.06,0,2.02,3.54,0,0.51,0,0,0,87.88
3:38:05,2.77,0,0.76,0,0,0.25,0,0,0,96.22
3:38:06,3.47,0,1.24,0.25,0,0.5,0,0,0,94.55
3:38:07,3.78,0,1.26,0,0,0,0,0,0,94.96
3:38:08,4.23,0,1.49,0,0,0.5,0,0,0,93.78
3:38:09,2.74,0,1.5,0,0,0,0,0,0,95.76
3:38:10,3.52,0,1.01,2.76,0,0,0,0,0,92.71
3:38:11,3.5,0,0.75,0,0,0,0,0,0,95.75
3:38:12,2.99,0,1.5,0.25,0,0,0,0,0,95.26
3:38:13,4.24,0,2,0,0,0.25,0,0,0,93.52
3:38:14,4.24,0,1.75,0,0,0.25,0,0,0,93.77
3:38:15,2.74,0,1,2,0,0.25,0,0,0,94.01
3:38:16,4.71,0,0.99,0,0,0.25,0,0,0,94.04
3:38:17,4.24,0,1,0,0,0.25,0,0,0,94.51
3:38:18,3.51,0,0.75,0,0,0,0,0,0,95.74
3:38:19,4.74,0,1,0,0,0,0,0,0,94.26
3:38:20,3.98,0,1,3.23,0,0.25,0,0,0,91.54
3:38:21,4.96,0,1.24,0,0,0.25,0,0,0,93.55
3:38:22,8.04,0,1.51,0,0,0.25,0,0,0,90.2
3:38:23,5.75,0,1.5,2.75,0,0.25,0,0,0,89.75
3:38:24,5.25,0,1.5,0,0,0.5,0,0,0,92.75
3:38:25,4.51,0,1.5,0,0,0,0,0,0,93.98
3:38:26,7.2,0,1.99,3.72,0,0.74,0,0,0,86.35
3:38:27,3.23,0,1.74,0,0,0.25,0,0,0,94.78
3:38:28,3,0,1.25,0,0,0.5,0,0,0,95.25
3:38:29,4.01,0,1.25,0,0,0,0,0,0,94.74
3:38:30,4.71,0,1.24,0,0,0.5,0,0,0,93.55
3:38:31,3.26,0,1,0,0,0,0,0,0,95.74
3:38:32,4.76,0,1.5,4.51,0,0.25,0,0,0,88.97
3:38:33,13.85,0,2.02,0,0,0.25,0,0,0,83.88
3:38:34,15.08,0,1.76,0,0,0,0,0,0,83.17
3:38:35,12.03,0,1.75,0,0,0,0,0,0,86.22
3:38:36,10.66,0,2.54,0,0,0.25,0,0,0,86.55
3:38:37,4.56,0,1.52,0,0,0,0,0,0,93.92
3:38:38,6.05,0,2.27,3.02,0,0.25,0,0,0,88.41
3:38:39,20.15,0,4.79,0,0,1.26,0,0,0,73.8
3:38:40,6.05,0,2.02,0,0,0,0,0,0,91.94
3:38:41,1.75,0,1,0,0,0,0,0,0,97.25
3:38:42,13.22,0,2.49,1.25,0,0.75,0,0,0,82.29
3:38:43,5.5,0,1.5,1.5,0,0,0,0,0,91.5
3:38:44,5.47,0,1.24,0.25,0,0.5,0,0,0,92.54
3:38:45,9.5,0,1.75,0,0,0,0,0,0,88.75
3:38:46,7.25,0,2.5,0,0,0.25,0,0,0,90
3:38:47,10.1,0,2.53,0,0,0.25,0,0,0,87.12
3:38:48,17.42,0,3.54,1.01,0,0.76,0,0,0,77.27
3:38:49,16.92,0,3.54,0.76,0,0.25,0,0,0,78.54
3:38:50,16.75,0,2.79,0.25,0,0.76,0,0,0,79.44
3:38:51,22.98,0,5.81,1.26,0,1.01,0,0,0,68.94
3:38:52,8.84,0,2.27,0.51,0,0.25,0,0,0,88.13
3:38:53,29.7,0,11.17,0,0,1.02,0,0,0,58.12
3:38:54,40.25,0,10.12,2.47,0,0.74,0,0,0,46.42
3:38:55,33.92,0,10.55,0,0,0.5,0,0,0,55.03
3:38:56,15.11,0,5.79,0,0,0.76,0,0,0,78.34
3:38:57,24.05,0,9.37,2.28,0,0.76,0,0,0,63.54
3:38:58,32.58,0,9.02,2.26,0,0.5,0,0,0,55.64
3:38:59,24.81,0,6.27,0,0,1.25,0,0,0,67.67
3:39:00,28.46,0,5.29,0,0,0.5,0,0,0,65.74
3:39:01,23.72,0,7.65,0,0,1.28,0,0,0,67.35
3:39:02,44.67,0,8.63,2.79,0,1.02,0,0,0,42.89
3:39:03,29.92,0,6.39,0.51,0,0.51,0,0,0,62.66
3:39:04,11.51,0,3.07,10.74,0,0.51,0,0,0,74.17
3:39:05,8.67,0,3.57,13.01,0,0.51,0,0,0,74.23
